Name,Timestamp,Time,Interval,KW
SMYRNASOLAR,26082019,0800,60,kw
SMYRNASOLAR,26082019,0900,60,kw
SMYRNASOLAR,26082019,1000,60,kw
SMYRNASOLAR,26082019,1100,60,kw
SMYRNASOLAR,26082019,1200,60,kw
SMYRNASOLAR,26082019,1300,60,kw
SMYRNASOLAR,26082019,1400,60,kw
SMYRNASOLAR,26082019,1500,60,kw
SMYRNASOLAR,26082019,1600,60,kw
SMYRNASOLAR,26082019,1700,60,kw
SMYRNASOLAR,26082019,1800,60,kw
SMYRNASOLAR,26082019,1900,60,kw
SMYRNASOLAR,26082019,2000,60,kw
SMYRNASOLAR,26082019,2100,60,kw
SMYRNASOLAR,26082019,2200,60,kw
SMYRNASOLAR,26082019,2300,60,kw
SMYRNASOLAR,26082019,0000,60,kw
SMYRNASOLAR,27082019,0100,60,kw
SMYRNASOLAR,27082019,0200,60,kw
SMYRNASOLAR,27082019,0300,60,kw
SMYRNASOLAR,27082019,0400,60,kw
SMYRNASOLAR,27082019,0500,60,kw
SMYRNASOLAR,27082019,0600,60,kw
SMYRNASOLAR,27082019,0700,60,kw
SMYRNASOLAR,27082019,0800,60,kw
SMYRNASOLAR,27082019,0900,60,kw
SMYRNASOLAR,27082019,1000,60,kw
SMYRNASOLAR,27082019,1100,60,kw
SMYRNASOLAR,27082019,1200,60,kw
SMYRNASOLAR,27082019,1300,60,kw
SMYRNASOLAR,27082019,1400,60,kw
SMYRNASOLAR,27082019,1500,60,kw
SMYRNASOLAR,27082019,1600,60,kw
SMYRNASOLAR,27082019,1700,60,kw
SMYRNASOLAR,27082019,1800,60,kw
SMYRNASOLAR,27082019,1900,60,kw
SMYRNASOLAR,27082019,2000,60,kw
SMYRNASOLAR,27082019,2100,60,kw
SMYRNASOLAR,27082019,2200,60,kw
SMYRNASOLAR,27082019,2300,60,kw
SMYRNASOLAR,27082019,0000,60,kw
SMYRNASOLAR,28082019,0100,60,kw
SMYRNASOLAR,28082019,0200,60,kw
SMYRNASOLAR,28082019,0300,60,kw
SMYRNASOLAR,28082019,0400,60,kw
SMYRNASOLAR,28082019,0500,60,kw
SMYRNASOLAR,28082019,0600,60,kw
SMYRNASOLAR,28082019,0700,60,kw
SMYRNASOLAR,28082019,0800,60,kw
SMYRNASOLAR,28082019,0900,60,kw
SMYRNASOLAR,28082019,1000,60,kw
SMYRNASOLAR,28082019,1100,60,kw
SMYRNASOLAR,28082019,1200,60,kw
SMYRNASOLAR,28082019,1300,60,kw
SMYRNASOLAR,28082019,1400,60,kw
SMYRNASOLAR,28082019,1500,60,kw
SMYRNASOLAR,28082019,1600,60,kw
SMYRNASOLAR,28082019,1700,60,kw
SMYRNASOLAR,28082019,1800,60,kw
SMYRNASOLAR,28082019,1900,60,kw
SMYRNASOLAR,28082019,2000,60,kw
SMYRNASOLAR,28082019,2100,60,kw
SMYRNASOLAR,28082019,2200,60,kw
SMYRNASOLAR,28082019,2300,60,kw
SMYRNASOLAR,28082019,0000,60,kw
SMYRNASOLAR,29082019,0100,60,kw
SMYRNASOLAR,29082019,0200,60,kw
SMYRNASOLAR,29082019,0300,60,kw
SMYRNASOLAR,29082019,0400,60,kw
SMYRNASOLAR,29082019,0500,60,kw
SMYRNASOLAR,29082019,0600,60,kw
SMYRNASOLAR,29082019,0700,60,kw
SMYRNASOLAR,29082019,0800,60,kw
SMYRNASOLAR,29082019,0900,60,kw
SMYRNASOLAR,29082019,1000,60,kw
SMYRNASOLAR,29082019,1100,60,kw
SMYRNASOLAR,29082019,1200,60,kw
SMYRNASOLAR,29082019,1300,60,kw
SMYRNASOLAR,29082019,1400,60,kw
SMYRNASOLAR,29082019,1500,60,kw
SMYRNASOLAR,29082019,1600,60,kw
SMYRNASOLAR,29082019,1700,60,kw
SMYRNASOLAR,29082019,1800,60,kw
SMYRNASOLAR,29082019,1900,60,kw
SMYRNASOLAR,29082019,2000,60,kw
SMYRNASOLAR,29082019,2100,60,kw
SMYRNASOLAR,29082019,2200,60,kw
SMYRNASOLAR,29082019,2300,60,kw
SMYRNASOLAR,29082019,0000,60,kw
SMYRNASOLAR,30082019,0100,60,kw
SMYRNASOLAR,30082019,0200,60,kw
SMYRNASOLAR,30082019,0300,60,kw
SMYRNASOLAR,30082019,0400,60,kw
SMYRNASOLAR,30082019,0500,60,kw
SMYRNASOLAR,30082019,0600,60,kw
SMYRNASOLAR,30082019,0700,60,kw
SMYRNASOLAR,30082019,0800,60,kw
SMYRNASOLAR,30082019,0900,60,kw
SMYRNASOLAR,30082019,1000,60,kw
SMYRNASOLAR,30082019,1100,60,kw
SMYRNASOLAR,30082019,1200,60,kw
SMYRNASOLAR,30082019,1300,60,kw
SMYRNASOLAR,30082019,1400,60,kw
SMYRNASOLAR,30082019,1500,60,kw
SMYRNASOLAR,30082019,1600,60,kw
SMYRNASOLAR,30082019,1700,60,kw
SMYRNASOLAR,30082019,1800,60,kw
SMYRNASOLAR,30082019,1900,60,kw
SMYRNASOLAR,30082019,2000,60,kw
SMYRNASOLAR,30082019,2100,60,kw
SMYRNASOLAR,30082019,2200,60,kw
SMYRNASOLAR,30082019,2300,60,kw
SMYRNASOLAR,30082019,0000,60,kw
