Name,Time Stamp,Time,Interval,Unit,Power,x,y,z
tcnj_COGEN_kw,070319,2115,15,kw,4064.75,0,0,0
tcnj_COGEN_kw,070319,2130,15,kw,4064.62,0,0,0
tcnj_COGEN_kw,070319,2145,15,kw,4064.69,0,0,0
tcnj_COGEN_kw,070319,2200,15,kw,4064.46,0,0,0
tcnj_COGEN_kw,070319,2215,15,kw,4064.84,0,0,0
tcnj_COGEN_kw,070319,2230,15,kw,4064.74,0,0,0
tcnj_COGEN_kw,070319,2245,15,kw,4064.64,0,0,0
tcnj_COGEN_kw,070319,2300,15,kw,4064.39,0,0,0
tcnj_COGEN_kw,070319,2315,15,kw,4064.62,0,0,0
tcnj_COGEN_kw,070319,2330,15,kw,4064.6,0,0,0
tcnj_COGEN_kw,070319,2345,15,kw,4064.61,0,0,0
tcnj_COGEN_kw,070419,0000,15,kw,4064.56,0,0,0
tcnj_COGEN_kw,070419,0015,15,kw,4064.63,0,0,0
tcnj_COGEN_kw,070419,0030,15,kw,4064.52,0,0,0
tcnj_COGEN_kw,070419,0045,15,kw,4064.83,0,0,0
tcnj_COGEN_kw,070419,0100,15,kw,4064.73,0,0,0
tcnj_COGEN_kw,070419,0115,15,kw,4064.73,0,0,0
tcnj_COGEN_kw,070419,0130,15,kw,4064.62,0,0,0
tcnj_COGEN_kw,070419,0145,15,kw,4064.95,0,0,0
tcnj_COGEN_kw,070419,0200,15,kw,4064.74,0,0,0
tcnj_COGEN_kw,070419,0215,15,kw,4064.76,0,0,0
tcnj_COGEN_kw,070419,0230,15,kw,4064.88,0,0,0
tcnj_COGEN_kw,070419,0245,15,kw,4064.81,0,0,0
tcnj_COGEN_kw,070419,0300,15,kw,4064.7,0,0,0
tcnj_COGEN_kw,070419,0315,15,kw,4064.78,0,0,0
tcnj_COGEN_kw,070419,0330,15,kw,4064.56,0,0,0
tcnj_COGEN_kw,070419,0345,15,kw,4064.64,0,0,0
tcnj_COGEN_kw,070419,0400,15,kw,4064.5,0,0,0
tcnj_COGEN_kw,070419,0415,15,kw,4064.35,0,0,0
tcnj_COGEN_kw,070419,0430,15,kw,4064.55,0,0,0
tcnj_COGEN_kw,070419,0445,15,kw,4064.43,0,0,0
tcnj_COGEN_kw,070419,0500,15,kw,4064.32,0,0,0
tcnj_COGEN_kw,070419,0515,15,kw,4064.28,0,0,0
tcnj_COGEN_kw,070419,0530,15,kw,4064.44,0,0,0
tcnj_COGEN_kw,070419,0545,15,kw,4064.37,0,0,0
tcnj_COGEN_kw,070419,0600,15,kw,4064.36,0,0,0
tcnj_COGEN_kw,070419,0615,15,kw,4064.55,0,0,0
tcnj_COGEN_kw,070419,0630,15,kw,4064.43,0,0,0
tcnj_COGEN_kw,070419,0645,15,kw,4064.57,0,0,0
tcnj_COGEN_kw,070419,0700,15,kw,4064.63,0,0,0
tcnj_COGEN_kw,070419,0715,15,kw,4064.75,0,0,0
tcnj_COGEN_kw,070419,0730,15,kw,4064.62,0,0,0
tcnj_COGEN_kw,070419,0745,15,kw,4064.7,0,0,0
tcnj_COGEN_kw,070419,0800,15,kw,4064.91,0,0,0
tcnj_COGEN_kw,070419,0815,15,kw,4064.89,0,0,0
tcnj_COGEN_kw,070419,0830,15,kw,4064.69,0,0,0
tcnj_COGEN_kw,070419,0845,15,kw,4064.65,0,0,0
tcnj_COGEN_kw,070419,0900,15,kw,4064.66,0,0,0
tcnj_COGEN_kw,070419,0915,15,kw,4064.66,0,0,0
tcnj_COGEN_kw,070419,0930,15,kw,4064.66,0,0,0
tcnj_COGEN_kw,070419,0945,15,kw,4064.72,0,0,0
tcnj_COGEN_kw,070419,1000,15,kw,4064.68,0,0,0
tcnj_COGEN_kw,070419,1015,15,kw,4064.66,0,0,0
tcnj_COGEN_kw,070419,1030,15,kw,4064.9,0,0,0
tcnj_COGEN_kw,070419,1045,15,kw,4064.71,0,0,0
tcnj_COGEN_kw,070419,1100,15,kw,4064.84,0,0,0
tcnj_COGEN_kw,070419,1115,15,kw,4064.6,0,0,0
tcnj_COGEN_kw,070419,1130,15,kw,4064.75,0,0,0
tcnj_COGEN_kw,070419,1145,15,kw,4064.64,0,0,0
tcnj_COGEN_kw,070419,1200,15,kw,4064.77,0,0,0
tcnj_COGEN_kw,070419,1215,15,kw,4064.21,0,0,0
tcnj_COGEN_kw,070419,1230,15,kw,4064.26,0,0,0
tcnj_COGEN_kw,070419,1245,15,kw,4045.58,0,0,0
tcnj_COGEN_kw,070419,1300,15,kw,3962.88,0,0,0
tcnj_COGEN_kw,070419,1315,15,kw,3962.87,0,0,0
tcnj_COGEN_kw,070419,1330,15,kw,3962.78,0,0,0
tcnj_COGEN_kw,070419,1345,15,kw,3963.2,0,0,0
tcnj_COGEN_kw,070419,1400,15,kw,3963.35,0,0,0
tcnj_COGEN_kw,070419,1415,15,kw,3963.36,0,0,0
tcnj_COGEN_kw,070419,1430,15,kw,3963.25,0,0,0
tcnj_COGEN_kw,070419,1445,15,kw,3963.32,0,0,0
tcnj_COGEN_kw,070419,1500,15,kw,3963.1,0,0,0
tcnj_COGEN_kw,070419,1515,15,kw,3963.32,0,0,0
tcnj_COGEN_kw,070419,1530,15,kw,3963.2,0,0,0
tcnj_COGEN_kw,070419,1545,15,kw,3963.03,0,0,0
tcnj_COGEN_kw,070419,1600,15,kw,3963.19,0,0,0
tcnj_COGEN_kw,070419,1615,15,kw,3963.37,0,0,0
tcnj_COGEN_kw,070419,1630,15,kw,3963.3,0,0,0
tcnj_COGEN_kw,070419,1645,15,kw,3963.42,0,0,0
tcnj_COGEN_kw,070419,1700,15,kw,3963.24,0,0,0
tcnj_COGEN_kw,070419,1715,15,kw,3963.18,0,0,0
tcnj_COGEN_kw,070419,1730,15,kw,3963.21,0,0,0
tcnj_COGEN_kw,070419,1745,15,kw,3963.22,0,0,0
tcnj_COGEN_kw,070419,1800,15,kw,3963.14,0,0,0
tcnj_COGEN_kw,070419,1815,15,kw,3963.04,0,0,0
tcnj_COGEN_kw,070419,1830,15,kw,3963.1,0,0,0
tcnj_COGEN_kw,070419,1845,15,kw,3962.88,0,0,0
tcnj_COGEN_kw,070419,1900,15,kw,3963.15,0,0,0
tcnj_COGEN_kw,070419,1915,15,kw,3962.99,0,0,0
tcnj_COGEN_kw,070419,1930,15,kw,3963.14,0,0,0
tcnj_COGEN_kw,070419,1945,15,kw,3963.11,0,0,0
tcnj_COGEN_kw,070419,2000,15,kw,3963.28,0,0,0
tcnj_COGEN_kw,070419,2015,15,kw,3963.01,0,0,0
tcnj_COGEN_kw,070419,2030,15,kw,3963.25,0,0,0
tcnj_COGEN_kw,070419,2045,15,kw,3963.36,0,0,0
tcnj_COGEN_kw,070419,2100,15,kw,3963.11,0,0,0
tcnj_COGEN_kw,070419,2115,15,kw,3963.21,0,0,0
tcnj_COGEN_kw,070419,2130,15,kw,3963.27,0,0,0
tcnj_COGEN_kw,070419,2145,15,kw,3963.37,0,0,0
tcnj_COGEN_kw,070419,2200,15,kw,3963.13,0,0,0
tcnj_COGEN_kw,070419,2215,15,kw,3963.18,0,0,0
tcnj_COGEN_kw,070419,2230,15,kw,3963.14,0,0,0
tcnj_COGEN_kw,070419,2245,15,kw,3963.15,0,0,0
tcnj_COGEN_kw,070419,2300,15,kw,3963.17,0,0,0
tcnj_COGEN_kw,070419,2315,15,kw,3963.18,0,0,0
tcnj_COGEN_kw,070419,2330,15,kw,3963.15,0,0,0
tcnj_COGEN_kw,070419,2345,15,kw,3963.17,0,0,0
tcnj_COGEN_kw,070519,0000,15,kw,3963.11,0,0,0
tcnj_COGEN_kw,070519,0015,15,kw,4008.79,0,0,0
tcnj_COGEN_kw,070519,0030,15,kw,4064.51,0,0,0
tcnj_COGEN_kw,070519,0045,15,kw,4064.53,0,0,0
tcnj_COGEN_kw,070519,0100,15,kw,4064.74,0,0,0
tcnj_COGEN_kw,070519,0115,15,kw,4064.56,0,0,0
tcnj_COGEN_kw,070519,0130,15,kw,4064.64,0,0,0
tcnj_COGEN_kw,070519,0145,15,kw,4064.93,0,0,0
tcnj_COGEN_kw,070519,0200,15,kw,4141.52,0,0,0
tcnj_COGEN_kw,070519,0215,15,kw,4166.23,0,0,0
tcnj_COGEN_kw,070519,0230,15,kw,4166.22,0,0,0
tcnj_COGEN_kw,070519,0245,15,kw,4166.25,0,0,0
tcnj_COGEN_kw,070519,0300,15,kw,4166.34,0,0,0
tcnj_COGEN_kw,070519,0315,15,kw,4166.15,0,0,0
tcnj_COGEN_kw,070519,0330,15,kw,4166.42,0,0,0
tcnj_COGEN_kw,070519,0345,15,kw,4166.22,0,0,0
tcnj_COGEN_kw,070519,0400,15,kw,4166.29,0,0,0
tcnj_COGEN_kw,070519,0415,15,kw,4166.36,0,0,0
tcnj_COGEN_kw,070519,0430,15,kw,4166.37,0,0,0
tcnj_COGEN_kw,070519,0445,15,kw,4166.35,0,0,0
tcnj_COGEN_kw,070519,0500,15,kw,4166.38,0,0,0
tcnj_COGEN_kw,070519,0515,15,kw,4166.3,0,0,0
tcnj_COGEN_kw,070519,0530,15,kw,4166.44,0,0,0
tcnj_COGEN_kw,070519,0545,15,kw,4166.42,0,0,0
tcnj_COGEN_kw,070519,0600,15,kw,4166.24,0,0,0
tcnj_COGEN_kw,070519,0615,15,kw,4166.28,0,0,0
tcnj_COGEN_kw,070519,0630,15,kw,4166.31,0,0,0
tcnj_COGEN_kw,070519,0645,15,kw,4166.49,0,0,0
tcnj_COGEN_kw,070519,0700,15,kw,4166.39,0,0,0
tcnj_COGEN_kw,070519,0715,15,kw,4166.7,0,0,0
tcnj_COGEN_kw,070519,0730,15,kw,4166.71,0,0,0
tcnj_COGEN_kw,070519,0745,15,kw,4166.8,0,0,0
tcnj_COGEN_kw,070519,0800,15,kw,4166.77,0,0,0
tcnj_COGEN_kw,070519,0815,15,kw,4167.12,0,0,0
tcnj_COGEN_kw,070519,0830,15,kw,4166.99,0,0,0
tcnj_COGEN_kw,070519,0845,15,kw,4166.56,0,0,0
tcnj_COGEN_kw,070519,0900,15,kw,4166.58,0,0,0
tcnj_COGEN_kw,070519,0915,15,kw,4166.78,0,0,0
tcnj_COGEN_kw,070519,0930,15,kw,4166.62,0,0,0
tcnj_COGEN_kw,070519,0945,15,kw,4166.61,0,0,0
tcnj_COGEN_kw,070519,1000,15,kw,4166.83,0,0,0
tcnj_COGEN_kw,070519,1015,15,kw,4166.46,0,0,0
tcnj_COGEN_kw,070519,1030,15,kw,4166.66,0,0,0
tcnj_COGEN_kw,070519,1045,15,kw,4166.54,0,0,0
tcnj_COGEN_kw,070519,1100,15,kw,4166.45,0,0,0
tcnj_COGEN_kw,070519,1115,15,kw,4166.43,0,0,0
tcnj_COGEN_kw,070519,1130,15,kw,4166.48,0,0,0
tcnj_COGEN_kw,070519,1145,15,kw,4166.41,0,0,0
tcnj_COGEN_kw,070519,1200,15,kw,4166.33,0,0,0
tcnj_COGEN_kw,070519,1215,15,kw,4166.39,0,0,0
tcnj_COGEN_kw,070519,1230,15,kw,4166.17,0,0,0
tcnj_COGEN_kw,070519,1245,15,kw,4166.37,0,0,0
tcnj_COGEN_kw,070519,1300,15,kw,4072.43,0,0,0
tcnj_COGEN_kw,070519,1315,15,kw,4064.99,0,0,0
tcnj_COGEN_kw,070519,1330,15,kw,4064.76,0,0,0
tcnj_COGEN_kw,070519,1345,15,kw,4064.71,0,0,0
tcnj_COGEN_kw,070519,1400,15,kw,4064.64,0,0,0
tcnj_COGEN_kw,070519,1415,15,kw,4035.08,0,0,0
tcnj_COGEN_kw,070519,1430,15,kw,3963.4,0,0,0
tcnj_COGEN_kw,070519,1445,15,kw,3963.14,0,0,0
tcnj_COGEN_kw,070519,1500,15,kw,3963.18,0,0,0
tcnj_COGEN_kw,070519,1515,15,kw,3963.3,0,0,0
tcnj_COGEN_kw,070519,1530,15,kw,3963.26,0,0,0
tcnj_COGEN_kw,070519,1545,15,kw,3963.34,0,0,0
tcnj_COGEN_kw,070519,1600,15,kw,3963.4,0,0,0
tcnj_COGEN_kw,070519,1615,15,kw,3963.37,0,0,0
tcnj_COGEN_kw,070519,1630,15,kw,3963.34,0,0,0
tcnj_COGEN_kw,070519,1645,15,kw,3963.2,0,0,0
tcnj_COGEN_kw,070519,1700,15,kw,3963.15,0,0,0
tcnj_COGEN_kw,070519,1715,15,kw,3963.05,0,0,0
tcnj_COGEN_kw,070519,1730,15,kw,3963.13,0,0,0
tcnj_COGEN_kw,070519,1745,15,kw,3962.98,0,0,0
tcnj_COGEN_kw,070519,1800,15,kw,3962.96,0,0,0
tcnj_COGEN_kw,070519,1815,15,kw,3963.23,0,0,0
tcnj_COGEN_kw,070519,1830,15,kw,3962.98,0,0,0
tcnj_COGEN_kw,070519,1845,15,kw,3963.11,0,0,0
tcnj_COGEN_kw,070519,1900,15,kw,3963.1,0,0,0
tcnj_COGEN_kw,070519,1915,15,kw,3963.07,0,0,0
tcnj_COGEN_kw,070519,1930,15,kw,3963.04,0,0,0
tcnj_COGEN_kw,070519,1945,15,kw,3963.07,0,0,0
tcnj_COGEN_kw,070519,2000,15,kw,3963.04,0,0,0
tcnj_COGEN_kw,070519,2015,15,kw,3963.16,0,0,0
tcnj_COGEN_kw,070519,2030,15,kw,3963.17,0,0,0
tcnj_COGEN_kw,070519,2045,15,kw,3963.2,0,0,0
tcnj_COGEN_kw,070519,2100,15,kw,3963.14,0,0,0
tcnj_COGEN_kw,070519,2115,15,kw,3963.21,0,0,0
tcnj_COGEN_kw,070519,2130,15,kw,3963.04,0,0,0
tcnj_COGEN_kw,070519,2145,15,kw,3963.02,0,0,0
tcnj_COGEN_kw,070519,2200,15,kw,3962.92,0,0,0
tcnj_COGEN_kw,070519,2215,15,kw,3962.89,0,0,0
tcnj_COGEN_kw,070519,2230,15,kw,3963.02,0,0,0
tcnj_COGEN_kw,070519,2245,15,kw,3962.91,0,0,0
tcnj_COGEN_kw,070519,2300,15,kw,3962.92,0,0,0
tcnj_COGEN_kw,070519,2315,15,kw,3962.84,0,0,0
tcnj_COGEN_kw,070519,2330,15,kw,3962.96,0,0,0
tcnj_COGEN_kw,070519,2345,15,kw,3962.75,0,0,0
tcnj_COGEN_kw,070619,0000,15,kw,3962.89,0,0,0
tcnj_COGEN_kw,070619,0015,15,kw,3962.76,0,0,0
tcnj_COGEN_kw,070619,0030,15,kw,3962.84,0,0,0
tcnj_COGEN_kw,070619,0045,15,kw,3962.7,0,0,0
tcnj_COGEN_kw,070619,0100,15,kw,3962.75,0,0,0
tcnj_COGEN_kw,070619,0115,15,kw,3962.87,0,0,0
tcnj_COGEN_kw,070619,0130,15,kw,3962.79,0,0,0
tcnj_COGEN_kw,070619,0145,15,kw,3962.82,0,0,0
tcnj_COGEN_kw,070619,0200,15,kw,3962.85,0,0,0
tcnj_COGEN_kw,070619,0215,15,kw,3962.7,0,0,0
tcnj_COGEN_kw,070619,0230,15,kw,3962.7,0,0,0
tcnj_COGEN_kw,070619,0245,15,kw,3962.66,0,0,0
tcnj_COGEN_kw,070619,0300,15,kw,3962.7,0,0,0
tcnj_COGEN_kw,070619,0315,15,kw,3962.57,0,0,0
tcnj_COGEN_kw,070619,0330,15,kw,3962.6,0,0,0
tcnj_COGEN_kw,070619,0345,15,kw,3962.53,0,0,0
tcnj_COGEN_kw,070619,0400,15,kw,3962.71,0,0,0
tcnj_COGEN_kw,070619,0415,15,kw,3962.49,0,0,0
tcnj_COGEN_kw,070619,0430,15,kw,3962.57,0,0,0
tcnj_COGEN_kw,070619,0445,15,kw,3962.59,0,0,0
tcnj_COGEN_kw,070619,0500,15,kw,3962.72,0,0,0
tcnj_COGEN_kw,070619,0515,15,kw,3962.57,0,0,0
tcnj_COGEN_kw,070619,0530,15,kw,3962.6,0,0,0
tcnj_COGEN_kw,070619,0545,15,kw,3962.67,0,0,0
tcnj_COGEN_kw,070619,0600,15,kw,3962.62,0,0,0
tcnj_COGEN_kw,070619,0615,15,kw,3962.74,0,0,0
tcnj_COGEN_kw,070619,0630,15,kw,3962.94,0,0,0
tcnj_COGEN_kw,070619,0645,15,kw,3962.75,0,0,0
tcnj_COGEN_kw,070619,0700,15,kw,3963.09,0,0,0
tcnj_COGEN_kw,070619,0715,15,kw,3963.04,0,0,0
tcnj_COGEN_kw,070619,0730,15,kw,3963.16,0,0,0
tcnj_COGEN_kw,070619,0745,15,kw,3962.89,0,0,0
tcnj_COGEN_kw,070619,0800,15,kw,3963.03,0,0,0
tcnj_COGEN_kw,070619,0815,15,kw,3963.12,0,0,0
tcnj_COGEN_kw,070619,0830,15,kw,3962.98,0,0,0
tcnj_COGEN_kw,070619,0845,15,kw,3963.17,0,0,0
tcnj_COGEN_kw,070619,0900,15,kw,3963.12,0,0,0
tcnj_COGEN_kw,070619,0915,15,kw,3962.94,0,0,0
tcnj_COGEN_kw,070619,0930,15,kw,3962.91,0,0,0
tcnj_COGEN_kw,070619,0945,15,kw,3962.96,0,0,0
tcnj_COGEN_kw,070619,1000,15,kw,3963.02,0,0,0
tcnj_COGEN_kw,070619,1015,15,kw,3962.95,0,0,0
tcnj_COGEN_kw,070619,1030,15,kw,3963.05,0,0,0
tcnj_COGEN_kw,070619,1045,15,kw,3962.97,0,0,0
tcnj_COGEN_kw,070619,1100,15,kw,3962.93,0,0,0
tcnj_COGEN_kw,070619,1115,15,kw,3963.12,0,0,0
tcnj_COGEN_kw,070619,1130,15,kw,3962.96,0,0,0
tcnj_COGEN_kw,070619,1145,15,kw,3962.93,0,0,0
tcnj_COGEN_kw,070619,1200,15,kw,3962.86,0,0,0
tcnj_COGEN_kw,070619,1215,15,kw,3963.07,0,0,0
tcnj_COGEN_kw,070619,1230,15,kw,3962.99,0,0,0
tcnj_COGEN_kw,070619,1245,15,kw,3962.79,0,0,0
tcnj_COGEN_kw,070619,1300,15,kw,3962.9,0,0,0
tcnj_COGEN_kw,070619,1315,15,kw,3962.91,0,0,0
tcnj_COGEN_kw,070619,1330,15,kw,3962.72,0,0,0
tcnj_COGEN_kw,070619,1345,15,kw,3963.02,0,0,0
tcnj_COGEN_kw,070619,1400,15,kw,3962.68,0,0,0
tcnj_COGEN_kw,070619,1415,15,kw,3962.92,0,0,0
tcnj_COGEN_kw,070619,1430,15,kw,3962.58,0,0,0
tcnj_COGEN_kw,070619,1445,15,kw,3962.61,0,0,0
tcnj_COGEN_kw,070619,1500,15,kw,3962.51,0,0,0
tcnj_COGEN_kw,070619,1515,15,kw,3962.61,0,0,0
tcnj_COGEN_kw,070619,1530,15,kw,3962.44,0,0,0
tcnj_COGEN_kw,070619,1545,15,kw,3962.53,0,0,0
tcnj_COGEN_kw,070619,1600,15,kw,3965.32,0,0,0
tcnj_COGEN_kw,070619,1615,15,kw,4064.01,0,0,0
tcnj_COGEN_kw,070619,1630,15,kw,4063.97,0,0,0
tcnj_COGEN_kw,070619,1645,15,kw,4063.85,0,0,0
tcnj_COGEN_kw,070619,1700,15,kw,4064,0,0,0
tcnj_COGEN_kw,070619,1715,15,kw,4063.94,0,0,0
tcnj_COGEN_kw,070619,1730,15,kw,4063.87,0,0,0
tcnj_COGEN_kw,070619,1745,15,kw,4063.8,0,0,0
tcnj_COGEN_kw,070619,1800,15,kw,4064,0,0,0
tcnj_COGEN_kw,070619,1815,15,kw,4063.76,0,0,0
tcnj_COGEN_kw,070619,1830,15,kw,4063.7,0,0,0
tcnj_COGEN_kw,070619,1845,15,kw,4063.83,0,0,0
tcnj_COGEN_kw,070619,1900,15,kw,4063.98,0,0,0
tcnj_COGEN_kw,070619,1915,15,kw,4063.9,0,0,0
tcnj_COGEN_kw,070619,1930,15,kw,4064.04,0,0,0
tcnj_COGEN_kw,070619,1945,15,kw,4064.03,0,0,0
tcnj_COGEN_kw,070619,2000,15,kw,4064.05,0,0,0
tcnj_COGEN_kw,070619,2015,15,kw,4064.06,0,0,0
tcnj_COGEN_kw,070619,2030,15,kw,4064.03,0,0,0
tcnj_COGEN_kw,070619,2045,15,kw,4064.8,0,0,0
tcnj_COGEN_kw,070619,2100,15,kw,4065.05,0,0,0
tcnj_COGEN_kw,070619,2115,15,kw,4065.39,0,0,0
tcnj_COGEN_kw,070619,2130,15,kw,4065.41,0,0,0
tcnj_COGEN_kw,070619,2145,15,kw,4065.58,0,0,0
tcnj_COGEN_kw,070619,2200,15,kw,4065.64,0,0,0
tcnj_COGEN_kw,070619,2215,15,kw,4065.54,0,0,0
tcnj_COGEN_kw,070619,2230,15,kw,4065.75,0,0,0
tcnj_COGEN_kw,070619,2245,15,kw,4065.86,0,0,0
tcnj_COGEN_kw,070619,2300,15,kw,4065.79,0,0,0
tcnj_COGEN_kw,070619,2315,15,kw,4065.81,0,0,0
tcnj_COGEN_kw,070619,2330,15,kw,4065.91,0,0,0
tcnj_COGEN_kw,070619,2345,15,kw,4065.83,0,0,0
tcnj_COGEN_kw,070719,0000,15,kw,4065.9,0,0,0
tcnj_COGEN_kw,070719,0015,15,kw,4065.81,0,0,0
tcnj_COGEN_kw,070719,0030,15,kw,4065.78,0,0,0
tcnj_COGEN_kw,070719,0045,15,kw,4065.78,0,0,0
tcnj_COGEN_kw,070719,0100,15,kw,4065.93,0,0,0
tcnj_COGEN_kw,070719,0115,15,kw,4065.94,0,0,0
tcnj_COGEN_kw,070719,0130,15,kw,4065.85,0,0,0
tcnj_COGEN_kw,070719,0145,15,kw,4065.92,0,0,0
tcnj_COGEN_kw,070719,0200,15,kw,4066.02,0,0,0
tcnj_COGEN_kw,070719,0215,15,kw,4065.78,0,0,0
tcnj_COGEN_kw,070719,0230,15,kw,4065.61,0,0,0
tcnj_COGEN_kw,070719,0245,15,kw,4065.48,0,0,0
tcnj_COGEN_kw,070719,0300,15,kw,4065.63,0,0,0
tcnj_COGEN_kw,070719,0315,15,kw,4065.45,0,0,0
tcnj_COGEN_kw,070719,0330,15,kw,4065.4,0,0,0
tcnj_COGEN_kw,070719,0345,15,kw,4065.1,0,0,0
tcnj_COGEN_kw,070719,0400,15,kw,4064.99,0,0,0
tcnj_COGEN_kw,070719,0415,15,kw,4064.76,0,0,0
tcnj_COGEN_kw,070719,0430,15,kw,4064.67,0,0,0
tcnj_COGEN_kw,070719,0445,15,kw,4064.48,0,0,0
tcnj_COGEN_kw,070719,0500,15,kw,4064.35,0,0,0
tcnj_COGEN_kw,070719,0515,15,kw,4064.43,0,0,0
tcnj_COGEN_kw,070719,0530,15,kw,4064.04,0,0,0
tcnj_COGEN_kw,070719,0545,15,kw,4064.37,0,0,0
tcnj_COGEN_kw,070719,0600,15,kw,4064.33,0,0,0
tcnj_COGEN_kw,070719,0615,15,kw,4064.17,0,0,0
tcnj_COGEN_kw,070719,0630,15,kw,4064.06,0,0,0
tcnj_COGEN_kw,070719,0645,15,kw,4064.22,0,0,0
tcnj_COGEN_kw,070719,0700,15,kw,4064.28,0,0,0
tcnj_COGEN_kw,070719,0715,15,kw,4064.45,0,0,0
tcnj_COGEN_kw,070719,0730,15,kw,4064.61,0,0,0
tcnj_COGEN_kw,070719,0745,15,kw,4064.61,0,0,0
tcnj_COGEN_kw,070719,0800,15,kw,4064.74,0,0,0
tcnj_COGEN_kw,070719,0815,15,kw,4064.73,0,0,0
tcnj_COGEN_kw,070719,0830,15,kw,4065.02,0,0,0
tcnj_COGEN_kw,070719,0845,15,kw,4065.25,0,0,0
tcnj_COGEN_kw,070719,0900,15,kw,4065.1,0,0,0
tcnj_COGEN_kw,070719,0915,15,kw,4064.95,0,0,0
tcnj_COGEN_kw,070719,0930,15,kw,4065.15,0,0,0
tcnj_COGEN_kw,070719,0945,15,kw,4065.12,0,0,0
tcnj_COGEN_kw,070719,1000,15,kw,4064.92,0,0,0
tcnj_COGEN_kw,070719,1015,15,kw,4064.99,0,0,0
tcnj_COGEN_kw,070719,1030,15,kw,4064.77,0,0,0
tcnj_COGEN_kw,070719,1045,15,kw,4064.88,0,0,0
tcnj_COGEN_kw,070719,1100,15,kw,4064.87,0,0,0
tcnj_COGEN_kw,070719,1115,15,kw,4065,0,0,0
tcnj_COGEN_kw,070719,1130,15,kw,4064.86,0,0,0
tcnj_COGEN_kw,070719,1145,15,kw,4064.81,0,0,0
tcnj_COGEN_kw,070719,1200,15,kw,4064.82,0,0,0
tcnj_COGEN_kw,070719,1215,15,kw,4064.79,0,0,0
tcnj_COGEN_kw,070719,1230,15,kw,4064.78,0,0,0
tcnj_COGEN_kw,070719,1245,15,kw,4064.68,0,0,0
tcnj_COGEN_kw,070719,1300,15,kw,4064.74,0,0,0
tcnj_COGEN_kw,070719,1315,15,kw,4064.83,0,0,0
tcnj_COGEN_kw,070719,1330,15,kw,4064.85,0,0,0
tcnj_COGEN_kw,070719,1345,15,kw,4064.79,0,0,0
tcnj_COGEN_kw,070719,1400,15,kw,4064.82,0,0,0
tcnj_COGEN_kw,070719,1415,15,kw,4064.77,0,0,0
tcnj_COGEN_kw,070719,1430,15,kw,4064.78,0,0,0
tcnj_COGEN_kw,070719,1445,15,kw,4065,0,0,0
tcnj_COGEN_kw,070719,1500,15,kw,4064.56,0,0,0
tcnj_COGEN_kw,070719,1515,15,kw,4064.88,0,0,0
tcnj_COGEN_kw,070719,1530,15,kw,4064.79,0,0,0
tcnj_COGEN_kw,070719,1545,15,kw,4064.72,0,0,0
tcnj_COGEN_kw,070719,1600,15,kw,4064.93,0,0,0
tcnj_COGEN_kw,070719,1615,15,kw,4064.63,0,0,0
tcnj_COGEN_kw,070719,1630,15,kw,4064.83,0,0,0
tcnj_COGEN_kw,070719,1645,15,kw,4064.69,0,0,0
tcnj_COGEN_kw,070719,1700,15,kw,4064.8,0,0,0
tcnj_COGEN_kw,070719,1715,15,kw,4064.77,0,0,0
tcnj_COGEN_kw,070719,1730,15,kw,4064.63,0,0,0
tcnj_COGEN_kw,070719,1745,15,kw,4064.69,0,0,0
tcnj_COGEN_kw,070719,1800,15,kw,4064.75,0,0,0
tcnj_COGEN_kw,070719,1815,15,kw,4064.84,0,0,0
tcnj_COGEN_kw,070719,1830,15,kw,4064.7,0,0,0
tcnj_COGEN_kw,070719,1845,15,kw,4064.43,0,0,0
tcnj_COGEN_kw,070719,1900,15,kw,4064.65,0,0,0
tcnj_COGEN_kw,070719,1915,15,kw,4064.5,0,0,0
tcnj_COGEN_kw,070719,1930,15,kw,4064.38,0,0,0
tcnj_COGEN_kw,070719,1945,15,kw,4064.53,0,0,0
tcnj_COGEN_kw,070719,2000,15,kw,4064.6,0,0,0
tcnj_COGEN_kw,070719,2015,15,kw,4064.53,0,0,0
tcnj_COGEN_kw,070719,2030,15,kw,4064.63,0,0,0
tcnj_COGEN_kw,070719,2045,15,kw,4064.68,0,0,0
tcnj_COGEN_kw,070719,2100,15,kw,4064.69,0,0,0
tcnj_COGEN_kw,070719,2115,15,kw,4064.72,0,0,0
tcnj_COGEN_kw,070719,2130,15,kw,4064.4,0,0,0
tcnj_COGEN_kw,070719,2145,15,kw,4064.41,0,0,0
tcnj_COGEN_kw,070719,2200,15,kw,4064.29,0,0,0
tcnj_COGEN_kw,070719,2215,15,kw,4064.39,0,0,0
tcnj_COGEN_kw,070719,2230,15,kw,4064.38,0,0,0
tcnj_COGEN_kw,070719,2245,15,kw,4064.28,0,0,0
tcnj_COGEN_kw,070719,2300,15,kw,4064.33,0,0,0
tcnj_COGEN_kw,070719,2315,15,kw,4064.21,0,0,0
tcnj_COGEN_kw,070719,2330,15,kw,4064.16,0,0,0
tcnj_COGEN_kw,070719,2345,15,kw,4064.2,0,0,0
tcnj_COGEN_kw,070819,0000,15,kw,4064.43,0,0,0
tcnj_COGEN_kw,070819,0015,15,kw,4063.96,0,0,0
tcnj_COGEN_kw,070819,0030,15,kw,4064.43,0,0,0
tcnj_COGEN_kw,070819,0045,15,kw,4064.53,0,0,0
